Easting,Northing,Lat,Long,Severity_of_casualty,Casualty_Class,Sex,Age,Date,Day,Hour,Local_authority,Vehicle_type,Pedestrian_Locality
533890,191210,51.60382152,-0.068052024,Serious,Driver_or_rider,Male,56,27/04/2010,Tuesday,8,Haringey,Car,Not_a_pedestrian
533100,188490,51.57956621,-0.08048267,Serious,Pedestrian,Female,33,19/05/2010,Wednesday,6,Haringey,Goods_over_3.5t_and_under_7.5t_mgw,Not_a_pedestrian
533280,188330,51.57808585,-0.077947135,Serious,Pedestrian,Female,60,17/05/2010,Monday,18,Haringey,Pedal_cycle,Not_a_pedestrian
532680,185510,51.55288565,-0.087663378,Serious,Driver_or_rider,Male,46,22/06/2010,Tuesday,12,Hackney,Pedal_cycle,Not_a_pedestrian
530590,190750,51.60046278,-0.115845522,Serious,Driver_or_rider,Female,20,25/06/2010,Friday,20,Haringey,Car,Not_a_pedestrian
527960,188480,51.58066611,-0.154623937,Serious,Driver_or_rider,Male,25,26/06/2010,Saturday,10,Haringey,Pedal_cycle,Not_a_pedestrian
527390,187570,51.57261708,-0.163175566,Serious,Driver_or_rider,Male,28,15/07/2010,Thursday,18,Haringey,Car,Not_a_pedestrian
528750,189680,51.59127041,-0.142789157,Serious,Driver_or_rider,Male,unknown,01/08/2010,Sunday,9,Haringey,Car,Not_a_pedestrian
533620,188220,51.57701684,-0.073085225,Serious,Pedestrian,Male,34,30/07/2010,Friday,14,Haringey,Goods_3.5_tonnes_maximum_gross_weight_or_under,Not_a_pedestrian
533320,188650,51.58095202,-0.077248944,Serious,Pedestrian,Male,32,06/08/2010,Friday,7,Haringey,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
534070,189080,51.58463818,-0.066267451,Serious,Driver_or_rider,Male,26,31/08/2010,Tuesday,12,Haringey,Car,Not_a_pedestrian
527920,188530,51.58112451,-0.155182719,Serious,Passenger,Male,29,06/09/2010,Monday,20,Haringey,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
527920,188530,51.58112451,-0.155182719,Serious,Driver_or_rider,Male,39,06/09/2010,Monday,20,Haringey,Car,"In_carriageway,_crossing_elsewhere"
533850,188910,51.58316282,-0.069505576,Serious,Driver_or_rider,Male,39,09/09/2010,Thursday,8,Haringey,Car,Crossing_on_ped._crossing_facility
533910,190900,51.60103105,-0.067881658,Serious,Driver_or_rider,Male,35,02/10/2010,Saturday,10,Haringey,Motorcycle_over_500cc,Not_a_pedestrian
533910,190900,51.60103105,-0.067881658,Serious,Driver_or_rider,Male,51,02/10/2010,Saturday,10,Haringey,Pedal_cycle,Crossing_elsewhere_within_50m._of_ped.crossing
531520,189590,51.58982219,-0.102859897,Serious,Pedestrian,Male,54,01/10/2010,Friday,22,Haringey,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
534380,189470,51.58806895,-0.061646692,Serious,Driver_or_rider,Male,42,29/09/2010,Wednesday,8,Haringey,Taxi/Private_hire_car,Not_a_pedestrian
529010,187560,51.57215937,-0.139815971,Serious,Pedestrian,Female,77,29/09/2010,Wednesday,8,Haringey,Motorcycle_over_500cc,Not_a_pedestrian
533620,188230,51.5771067,-0.073081427,Serious,Driver_or_rider,Male,22,23/04/2010,Friday,18,Haringey,Pedal_cycle,Not_a_pedestrian
533810,190130,51.5941355,-0.069618065,Serious,Pedestrian,Male,57,13/09/2010,Monday,11,Haringey,Other_motor_vehicle,Not_a_pedestrian
530510,188790,51.58286784,-0.117727744,Serious,Driver_or_rider,Male,65,12/10/2010,Tuesday,16,Haringey,Car,Not_a_pedestrian
530980,190440,51.59758645,-0.110333423,Serious,Pedestrian,Male,30,17/10/2010,Sunday,1,Haringey,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
531830,190000,51.59343415,-0.098233898,Serious,Pedestrian,Male,45,09/10/2010,Saturday,12,Haringey,Car,Not_a_pedestrian
531270,190480,51.5978784,-0.10613407,Serious,Pedestrian,Male,3,14/10/2010,Thursday,15,Haringey,Car,Crossing_on_ped._crossing_facility
530530,188510,51.580347,-0.117543184,Serious,Driver_or_rider,Male,unknown,11/10/2010,Monday,15,Haringey,Pedal_cycle,Not_a_pedestrian
527840,188570,51.58150211,-0.156322137,Serious,Driver_or_rider,Female,23,03/11/2010,Wednesday,19,Haringey,Car,Not_a_pedestrian
530460,188770,51.58269969,-0.118456385,Serious,Driver_or_rider,Male,25,03/11/2010,Wednesday,20,Haringey,Moped,On_footway_or_verge
528870,187770,51.57407854,-0.141758044,Serious,Driver_or_rider,Male,25,16/10/2010,Saturday,16,Haringey,Motor_cycle_125cc_and_under,Not_a_pedestrian
531070,190290,51.59621755,-0.109090768,Serious,Pedestrian,Female,31,11/11/2010,Thursday,12,Haringey,Car,"In_carriageway,_crossing_elsewhere"
533060,191310,51.60491691,-0.07999176,Serious,Passenger,Female,60,27/11/2010,Saturday,7,Haringey,Car,Not_a_pedestrian
532230,190530,51.59810315,-0.092263415,Serious,Driver_or_rider,Male,21,23/11/2010,Tuesday,9,Haringey,Pedal_cycle,Not_a_pedestrian
530130,188460,51.57999015,-0.123331145,Serious,Pedestrian,Female,44,07/12/2010,Tuesday,7,Haringey,Motorcycle_over_500cc,"In_carriageway,_crossing_elsewhere"
531360,167550,51.39179253,-0.113362476,Serious,Driver_or_rider,Male,19,05/01/2010,Tuesday,21,Croydon,Motor_cycle_125cc_and_under,Not_a_pedestrian
532700,167150,51.38788652,-0.094264035,Serious,Driver_or_rider,Male,34,20/01/2010,Wednesday,1,Croydon,Motorcycle_over_500cc,Crossing_on_ped._crossing_facility
531680,166710,51.3841695,-0.109077413,Serious,Pedestrian,Male,23,21/01/2010,Thursday,17,Croydon,Car,Not_a_pedestrian
535450,164120,51.36000766,-0.05591915,Serious,Driver_or_rider,Female,29,18/01/2010,Monday,7,Croydon,Car,Not_a_pedestrian
530530,159680,51.32125589,-0.128169998,Serious,Driver_or_rider,Female,26,02/02/2010,Tuesday,17,Croydon,Car,Not_a_pedestrian
531360,167550,51.39179253,-0.113362476,Serious,Pedestrian,Female,80,19/01/2010,Tuesday,15,Croydon,Car,"In_carriageway,_crossing_elsewhere"
534860,159780,51.32114598,-0.066030197,Serious,Passenger,Female,54,03/02/2010,Wednesday,17,Croydon,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
532920,165680,51.37462456,-0.091653547,Serious,Pedestrian,Female,unknown,03/02/2010,Wednesday,14,Croydon,Car,Crossing_elsewhere_within_50m._of_ped.crossing
534150,166310,51.37999702,-0.073754494,Serious,Pedestrian,Male,89,10/02/2010,Wednesday,18,Croydon,Car,Not_a_pedestrian
532480,160210,51.32556929,-0.100005232,Serious,Driver_or_rider,Male,79,13/02/2010,Saturday,15,Croydon,Car,Not_a_pedestrian
534400,168690,51.40132555,-0.069264102,Serious,Driver_or_rider,Female,23,24/02/2010,Wednesday,8,Croydon,Car,On_footway_or_verge
532870,163650,51.35639289,-0.093128894,Serious,Pedestrian,Female,55,24/02/2010,Wednesday,18,Croydon,Car,Not_a_pedestrian
532420,168350,51.39873585,-0.09783804,Serious,Driver_or_rider,Female,45,06/03/2010,Saturday,15,Croydon,Car,Not_a_pedestrian
531090,164530,51.36471464,-0.118354351,Serious,Driver_or_rider,Male,65,07/03/2010,Sunday,0,Croydon,Car,Not_a_pedestrian
531850,166510,51.38233277,-0.106710067,Serious,Pedestrian,Male,53,01/01/2010,Friday,4,Croydon,Car,Not_a_pedestrian
534650,160230,51.32523982,-0.068872371,Serious,Driver_or_rider,Male,18,27/03/2010,Saturday,2,Croydon,Car,Not_a_pedestrian
533120,161610,51.33800158,-0.090302667,Serious,Driver_or_rider,Male,29,07/04/2010,Wednesday,17,Croydon,Car,Not_a_pedestrian
532210,164360,51.36292747,-0.102338677,Serious,Driver_or_rider,Male,41,17/04/2010,Saturday,11,Croydon,Car,Not_a_pedestrian
528870,159130,51.31669067,-0.152177259,Serious,Pedestrian,Male,unknown,07/05/2010,Friday,1,Croydon,Car,Not_a_pedestrian
531530,167110,51.38779895,-0.111083598,Serious,Driver_or_rider,Female,37,15/04/2010,Thursday,13,Croydon,Pedal_cycle,Not_a_pedestrian
531780,170980,51.42251966,-0.106055878,Serious,Passenger,Male,unknown,28/04/2010,Wednesday,9,Lambeth,Car,"In_carriageway,_crossing_elsewhere"
533110,167520,51.3911157,-0.088236579,Serious,Driver_or_rider,Male,26,25/05/2010,Tuesday,19,Croydon,Motorcycle_over_500cc,Not_a_pedestrian
531900,160660,51.32974808,-0.108158275,Serious,Driver_or_rider,Male,18,04/06/2010,Friday,23,Croydon,Motor_cycle_125cc_and_under,Not_a_pedestrian
532680,167540,51.39139601,-0.094405563,Serious,Driver_or_rider,Male,27,03/06/2010,Thursday,9,Croydon,Motorcycle_over_500cc,Not_a_pedestrian
531240,167940,51.39532517,-0.114941957,Serious,Driver_or_rider,Male,unknown,04/06/2010,Friday,19,Croydon,Motor_cycle_125cc_and_under,Not_a_pedestrian
532320,165410,51.37233813,-0.100369383,Serious,Driver_or_rider,Male,23,11/06/2010,Friday,9,Croydon,Pedal_cycle,On_footway_or_verge
532120,166060,51.3782261,-0.102999714,Serious,Pedestrian,Male,17,11/06/2010,Friday,20,Croydon,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
531800,167220,51.38872498,-0.107164747,Serious,Passenger,Female,unknown,17/06/2010,Thursday,14,Croydon,Car,Not_a_pedestrian
536720,163260,51.3519755,-0.038020521,Serious,Driver_or_rider,Female,18,07/07/2010,Wednesday,18,Croydon,Motor_cycle_125cc_and_under,Not_a_pedestrian
532750,165670,51.37457443,-0.094098315,Serious,Pedestrian,Female,20,12/07/2010,Monday,10,Croydon,Goods_3.5_tonnes_maximum_gross_weight_or_under,Not_a_pedestrian
532310,160770,51.33064159,-0.102235964,Serious,Driver_or_rider,Male,50,20/07/2010,Tuesday,8,Croydon,Car,Not_a_pedestrian
532610,170420,51.41729359,-0.094334919,Serious,Driver_or_rider,Male,23,14/07/2010,Wednesday,18,Croydon,Goods_3.5_tonnes_maximum_gross_weight_or_under,Not_a_pedestrian
530730,168110,51.39697047,-0.122205723,Serious,Driver_or_rider,Male,39,19/07/2010,Monday,18,Croydon,Pedal_cycle,Not_a_pedestrian
531750,165980,51.377593,-0.108342575,Serious,Pedestrian,Female,27,20/07/2010,Tuesday,17,Croydon,Car,Crossing_on_ped._crossing_facility
531230,167970,51.39559708,-0.115074518,Serious,Pedestrian,Female,13,23/07/2010,Friday,14,Croydon,Car,"In_carriageway,_crossing_elsewhere"
531040,164860,51.36769184,-0.118950679,Serious,Driver_or_rider,Male,56,03/08/2010,Tuesday,9,Croydon,Motorcycle_over_500cc,Not_a_pedestrian
532550,163320,51.35350199,-0.097844801,Serious,Passenger,Female,7,29/07/2010,Thursday,16,Croydon,Car,Not_a_pedestrian
531110,164530,51.36471003,-0.118067229,Serious,Driver_or_rider,Male,36,12/06/2010,Saturday,3,Croydon,Car,Not_a_pedestrian
531220,167990,51.39577912,-0.115210779,Serious,Passenger,Female,unknown,17/08/2010,Tuesday,20,Croydon,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
532980,165680,51.37461052,-0.090792006,Serious,Passenger,Male,79,30/08/2010,Monday,10,Croydon,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
532350,166040,51.37799285,-0.099704317,Serious,Passenger,Female,88,25/08/2010,Wednesday,12,Croydon,Bus_or_coach_(17_or_more_pass_seats),"In_carriageway,_crossing_elsewhere"
531250,167920,51.39514312,-0.114805699,Serious,Driver_or_rider,Male,35,27/08/2010,Friday,17,Croydon,Motor_cycle_125cc_and_under,Not_a_pedestrian
532530,164070,51.36024672,-0.097852797,Serious,Pedestrian,Female,45,06/09/2010,Monday,22,Croydon,Car,Not_a_pedestrian
531090,169580,51.4100981,-0.116491004,Serious,Driver_or_rider,Male,22,05/09/2010,Sunday,17,Croydon,Motor_cycle_125cc_and_under,Not_a_pedestrian
534530,164400,51.36274245,-0.069019206,Serious,Driver_or_rider,Male,30,03/09/2010,Friday,8,Croydon,Car,"In_carriageway,_crossing_elsewhere"
529730,160960,51.33294218,-0.139178568,Serious,Driver_or_rider,Male,53,12/09/2010,Sunday,2,Croydon,Goods_3.5_tonnes_maximum_gross_weight_or_under,Not_a_pedestrian
532540,163830,51.35808754,-0.097798548,Serious,Driver_or_rider,Male,37,20/09/2010,Monday,8,Croydon,Motor_cycle_125cc_and_under,"In_carriageway,_crossing_elsewhere"
532520,164090,51.36042879,-0.097988904,Serious,Passenger,Female,34,22/07/2010,Thursday,8,Croydon,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
531540,167860,51.39453686,-0.110662003,Serious,Driver_or_rider,Male,43,19/09/2010,Sunday,21,Croydon,Car,Not_a_pedestrian
532920,168390,51.39897848,-0.090639989,Serious,Driver_or_rider,Female,53,11/08/2010,Wednesday,14,Croydon,Car,"In_carriageway,_crossing_elsewhere"
534820,166610,51.38253405,-0.064019053,Serious,Pedestrian,Male,12,17/09/2010,Friday,15,Croydon,Car,Not_a_pedestrian
534730,166710,51.3834541,-0.065273717,Serious,Driver_or_rider,Female,19,26/09/2010,Sunday,19,Croydon,Car,Not_a_pedestrian
530720,169350,51.40811649,-0.121892638,Serious,Driver_or_rider,Male,58,30/09/2010,Thursday,23,Croydon,Moped,Not_a_pedestrian
533420,168280,51.39787261,-0.083498145,Serious,Driver_or_rider,Female,44,06/10/2010,Wednesday,13,Croydon,Car,"In_carriageway,_crossing_elsewhere"
532410,168370,51.39891791,-0.097974242,Serious,Pedestrian,Male,5,14/10/2010,Thursday,16,Croydon,Car,Not_a_pedestrian
531800,167220,51.38872498,-0.107164747,Serious,Driver_or_rider,Female,63,21/10/2010,Thursday,9,Croydon,Car,Not_a_pedestrian
530940,165840,51.3765219,-0.120025679,Serious,Driver_or_rider,Female,26,21/10/2010,Thursday,4,Croydon,Car,Not_a_pedestrian
531130,164200,51.36173974,-0.117901636,Serious,Passenger,Female,31,03/11/2010,Wednesday,16,Croydon,Car,Not_a_pedestrian
530460,160370,51.3274731,-0.128921626,Serious,Driver_or_rider,Male,63,13/11/2010,Saturday,15,Croydon,Car,Not_a_pedestrian
529800,160760,51.3311288,-0.138247122,Serious,Driver_or_rider,Male,30,04/11/2010,Thursday,18,Croydon,Pedal_cycle,Not_a_pedestrian
532470,165770,51.37553846,-0.098081631,Serious,Driver_or_rider,Female,50,11/11/2010,Thursday,15,Croydon,Car,Not_a_pedestrian
533270,164850,51.36708345,-0.086938547,Serious,Driver_or_rider,Male,76,12/11/2010,Friday,12,Croydon,Car,Not_a_pedestrian
534460,168070,51.39573978,-0.068636884,Serious,Driver_or_rider,Male,13,19/11/2010,Friday,22,Croydon,Pedal_cycle,Not_a_pedestrian
532740,163930,51.35893954,-0.094890482,Serious,Pedestrian,Male,12,15/11/2010,Monday,17,Croydon,Car,Not_a_pedestrian
533410,164120,51.36049018,-0.085202037,Serious,Passenger,Male,71,09/10/2010,Saturday,20,Croydon,Car,Not_a_pedestrian
531710,163900,51.35890956,-0.109686541,Serious,Driver_or_rider,Male,18,23/11/2010,Tuesday,19,Croydon,Car,Not_a_pedestrian
532030,169500,51.40916119,-0.103013044,Serious,Driver_or_rider,Male,28,27/11/2010,Saturday,15,Croydon,Car,Not_a_pedestrian
529800,166440,51.38217534,-0.136176732,Serious,Driver_or_rider,Female,32,11/10/2010,Monday,8,Sutton,Pedal_cycle,Not_a_pedestrian
526600,164520,51.36564155,-0.182818116,Serious,Driver_or_rider,Male,39,03/01/2010,Sunday,17,Sutton,Motor_cycle_125cc_and_under,Not_a_pedestrian
523480,165300,51.37333789,-0.227341923,Serious,Driver_or_rider,Male,17,06/02/2010,Saturday,9,Sutton,Motor_cycle_125cc_and_under,Not_a_pedestrian
528610,164760,51.36734768,-0.153874626,Serious,Driver_or_rider,Male,27,12/02/2010,Friday,22,Sutton,Car,Not_a_pedestrian
527030,166440,51.38280106,-0.175958975,Serious,Driver_or_rider,Male,20,18/02/2010,Thursday,10,Sutton,Goods_3.5_tonnes_maximum_gross_weight_or_under,Not_a_pedestrian
522360,166090,51.3806803,-0.243153401,Serious,Driver_or_rider,Male,40,05/03/2010,Friday,5,Sutton,Motorcycle_over_125cc_and_up_to_500cc,Not_a_pedestrian
524390,164370,51.36478142,-0.214599581,Serious,Driver_or_rider,Male,26,10/03/2010,Wednesday,8,Sutton,Car,Not_a_pedestrian
524390,164370,51.36478142,-0.214599581,Serious,Driver_or_rider,Female,29,10/03/2010,Wednesday,8,Sutton,Car,Not_a_pedestrian
525100,165530,51.37505085,-0.20399853,Serious,Pedestrian,Male,15,09/03/2010,Tuesday,18,Sutton,Car,Not_a_pedestrian
523200,165220,51.37267962,-0.23139034,Serious,Driver_or_rider,Male,78,12/03/2010,Friday,14,Sutton,Car,Not_a_pedestrian
524510,163690,51.35864382,-0.213114542,Serious,Driver_or_rider,Male,26,05/05/2010,Wednesday,20,Sutton,Car,Not_a_pedestrian
524510,163690,51.35864382,-0.213114542,Serious,Driver_or_rider,Male,22,05/05/2010,Wednesday,20,Sutton,Car,Not_a_pedestrian
524560,166700,51.38568465,-0.211343411,Serious,Driver_or_rider,Female,47,14/05/2010,Friday,7,Sutton,Car,Not_a_pedestrian
526630,166180,51.3805537,-0.181796502,Serious,Driver_or_rider,Male,22,30/05/2010,Sunday,21,Sutton,Moped,Crossing_on_ped._crossing_facility
523840,164400,51.36517105,-0.222485479,Serious,Pedestrian,Female,4,14/06/2010,Monday,8,Sutton,Car,Not_a_pedestrian
525850,165580,51.37533462,-0.19321086,Serious,Driver_or_rider,Female,50,02/06/2010,Wednesday,11,Sutton,Pedal_cycle,"In_carriageway,_crossing_elsewhere"
528730,165580,51.3746899,-0.151855073,Serious,Driver_or_rider,Male,39,21/06/2010,Monday,9,Sutton,Motorcycle_over_500cc,Unknown_or_other
527280,164560,51.3658492,-0.173041241,Serious,Driver_or_rider,Male,25,24/06/2010,Thursday,18,Sutton,Car,Not_a_pedestrian
525890,164570,51.36624865,-0.192993796,Serious,Passenger,Female,82,21/07/2010,Wednesday,12,Sutton,Bus_or_coach_(17_or_more_pass_seats),Not_a_pedestrian
528250,164570,51.36572134,-0.159111665,Serious,Pedestrian,Male,unknown,27/07/2010,Tuesday,22,Sutton,Car,Not_a_pedestrian
527340,166170,51.38030522,-0.171603469,Serious,Driver_or_rider,Male,16,15/07/2010,Thursday,17,Sutton,Motorcycle_over_125cc_and_up_to_500cc,Crossing_elsewhere_within_50m._of_ped.crossing
523990,165920,51.37879911,-0.2198025,Serious,Passenger,Male,17,29/07/2010,Thursday,1,Sutton,Car,Not_a_pedestrian
524090,166020,51.37967603,-0.218331487,Serious,Pedestrian,Female,50,30/07/2010,Friday,12,Sutton,Car,Not_a_pedestrian
524420,166530,51.38418747,-0.213413774,Serious,Driver_or_rider,Male,31,08/09/2010,Wednesday,21,Sutton,Motorcycle_over_500cc,Not_a_pedestrian
525740,164000,51.36115911,-0.195348724,Serious,Driver_or_rider,Female,52,01/10/2010,Friday,12,Sutton,Car,Not_a_pedestrian
524290,166340,51.38250831,-0.215347361,Serious,Driver_or_rider,Male,51,29/09/2010,Wednesday,19,Sutton,Pedal_cycle,Not_a_pedestrian
530390,163140,51.35238357,-0.128912599,Serious,Driver_or_rider,Female,21,30/09/2010,Thursday,7,Sutton,Motor_cycle_125cc_and_under,Not_a_pedestrian
522410,166230,51.3819278,-0.242387135,Serious,Driver_or_rider,Male,44,05/10/2010,Tuesday,23,Sutton,Car,Not_a_pedestrian
524780,165130,51.37152628,-0.208733997,Serious,Pedestrian,Male,22,19/10/2010,Tuesday,17,Sutton,Car,Not_a_pedestrian
527340,166200,51.38057483,-0.171592721,Serious,Pedestrian,Male,20,27/10/2010,Wednesday,18,Sutton,Car,Not_a_pedestrian
526240,164970,51.36976592,-0.187826921,Serious,Driver_or_rider,Male,20,13/11/2010,Saturday,2,Sutton,Car,Not_a_pedestrian
530090,164840,51.36773014,-0.132597117,Serious,Driver_or_rider,Female,unknown,13/11/2010,Saturday,15,Sutton,Car,Not_a_pedestrian
530090,164840,51.36773014,-0.132597117,Serious,Passenger,Female,25,13/11/2010,Saturday,15,Sutton,Car,Not_a_pedestrian
523890,165750,51.37729305,-0.221297821,Serious,Driver_or_rider,Female,20,16/11/2010,Tuesday,8,Sutton,Pedal_cycle,"In_carriageway,_crossing_elsewhere"
529070,162930,51.35079691,-0.147933864,Serious,Driver_or_rider,Male,23,16/11/2010,Tuesday,17,Sutton,Car,Crossing_on_ped._crossing_facility
526190,164120,51.36213783,-0.188846238,Serious,Driver_or_rider,Female,39,25/11/2010,Thursday,21,Sutton,Car,Not_a_pedestrian
528320,166470,51.38278093,-0.157421215,Serious,Driver_or_rider,Male,36,16/12/2010,Thursday,8,Sutton,Motor_cycle_125cc_and_under,Not_a_pedestrian
527450,179020,51.49576509,-0.16540327,Serious,Driver_or_rider,Male,30,11/01/2011,Tuesday,19,Kensington_and_Chelsea,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
523910,182310,51.52611944,-0.215216265,Serious,Driver_or_rider,Female,50,28/01/2011,Friday,10,Kensington_and_Chelsea,Car,Not_a_pedestrian
525280,178970,51.49580028,-0.196664377,Serious,Pedestrian,Male,37,04/02/2011,Friday,13,Kensington_and_Chelsea,Car,Crossing_on_pedestrian_crossing_facility
523860,181170,51.51588491,-0.216337223,Serious,Driver_or_rider,Male,51,05/02/2011,Saturday,22,Kensington_and_Chelsea,M/cycle_over_50_and_up_to_125cc_(from_1999),Not_a_pedestrian
526770,177750,51.48450422,-0.175649489,Serious,Pedestrian,Female,65,16/01/2011,Sunday,23,Kensington_and_Chelsea,Bus_or_coach_(17_or_more_pass_seats),On_footway_or_verge
523770,181160,51.51581474,-0.217637126,Serious,Pedestrian,Male,29,20/02/2011,Sunday,14,Kensington_and_Chelsea,Car,"In_carriageway,_crossing_elsewhere"
524960,180380,51.50854302,-0.200772424,Serious,Pedestrian,Female,unknown,17/02/2011,Thursday,11,Kensington_and_Chelsea,Car,Crossing_on_pedestrian_crossing_facility
526600,177280,51.48031836,-0.178264711,Serious,Pedestrian,Male,16,04/03/2011,Friday,12,Kensington_and_Chelsea,Van/Goods_3.5_tonnes_mgw_or_under,Crossing_on_pedestrian_crossing_facility
526660,178960,51.49540323,-0.176799008,Serious,Pedestrian,Female,18,17/03/2011,Thursday,18,Kensington_and_Chelsea,Car,"In_carriageway,_crossing_elsewhere"
526330,177830,51.48532154,-0.181954393,Serious,Passenger,Female,30,11/03/2011,Friday,19,Kensington_and_Chelsea,Motorcycle_50cc_and_under,Not_a_pedestrian
524980,178670,51.49317045,-0.201089959,Serious,Driver_or_rider,Male,unknown,28/03/2011,Monday,16,Kensington_and_Chelsea,Car,Not_a_pedestrian
527840,179410,51.49918206,-0.159646953,Serious,Passenger,Female,38,25/03/2011,Friday,9,Kensington_and_Chelsea,Motorcycle_over_500cc,Not_a_pedestrian
525330,178820,51.49444113,-0.195997731,Serious,Pedestrian,Male,51,29/03/2011,Tuesday,7,Kensington_and_Chelsea,Motorcycle_over_500cc,Crossing_elsewhere_within_50m._of_ped_crossing
